admin3Name_en,admin3Pcode,admin3RefName,admin3AltName1_en,admin3AltName2_en,admin2Name_en,admin2Pcode,admin1Name_en,admin1Pcode,admin0Name_en,admin0Pcode,date,validOn,validTo
Oton,PH063034000,,,,Iloilo,PH063000000,Region VI ,PH060000000,Philippines (the),PH,2016-06-15,2018-01-30,
City of Passi,PH063035000,,,,Iloilo,PH063000000,Region VI ,PH060000000,Philippines (the),PH,2016-06-15,2018-01-30,
Pavia,PH063036000,,,,Iloilo,PH063000000,Region VI ,PH060000000,Philippines (the),PH,2016-06-15,2018-01-30,
Pototan,PH063037000,,,,Iloilo,PH063000000,Region VI ,PH060000000,Philippines (the),PH,2016-06-15,2018-01-30,
San Dionisio,PH063038000,,,,Iloilo,PH063000000,Region VI ,PH060000000,Philippines (the),PH,2016-06-15,2018-01-30,
San Enrique,PH063039000,,,,Iloilo,PH063000000,Region VI ,PH060000000,Philippines (the),PH,2016-06-15,2018-01-30,
San Joaquin,PH063040000,,,,Iloilo,PH063000000,Region VI ,PH060000000,Philippines (the),PH,2016-06-15,2018-01-30,
San Miguel,PH063041000,,,,Iloilo,PH063000000,Region VI ,PH060000000,Philippines (the),PH,2016-06-15,2018-01-30,
San Rafael,PH063042000,,,,Iloilo,PH063000000,Region VI ,PH060000000,Philippines (the),PH,2016-06-15,2018-01-30,
Santa Barbara,PH063043000,,,,Iloilo,PH063000000,Region VI ,PH060000000,Philippines (the),PH,2016-06-15,2018-01-30,
Sara,PH063044000,,,,Iloilo,PH063000000,Region VI ,PH060000000,Philippines (the),PH,2016-06-15,2018-01-30,
Tigbauan,PH063045000,,,,Iloilo,PH063000000,Region VI ,PH060000000,Philippines (the),PH,2016-06-15,2018-01-30,
Tubungan,PH063046000,,,,Iloilo,PH063000000,Region VI ,PH060000000,Philippines (the),PH,2016-06-15,2018-01-30,
Zarraga,PH063047000,,,,Iloilo,PH063000000,Region VI ,PH060000000,Philippines (the),PH,2016-06-15,2018-01-30,
Buenavista,PH067901000,,,,Guimaras,PH067900000,Region VI ,PH060000000,Philippines (the),PH,2016-06-15,2018-01-30,
Jordan,PH067902000,,Capital,,Guimaras,PH067900000,Region VI ,PH060000000,Philippines (the),PH,2016-06-15,2018-01-30,
Nueva Valencia,PH067903000,,,,Guimaras,PH067900000,Region VI ,PH060000000,Philippines (the),PH,2016-06-15,2018-01-30,
San Lorenzo,PH067904000,,,,Guimaras,PH067900000,Region VI ,PH060000000,Philippines (the),PH,2016-06-15,2018-01-30,
Sibunag,PH067905000,,,,Guimaras,PH067900000,Region VI ,PH060000000,Philippines (the),PH,2016-06-15,2018-01-30,
Alburquerque,PH071201000,,,,Bohol,PH071200000,Region VII ,PH070000000,Philippines (the),PH,2016-06-15,2018-01-30,
Alicia,PH071202000,,,,Bohol,PH071200000,Region VII ,PH070000000,Philippines (the),PH,2016-06-15,2018-01-30,
Anda,PH071203000,,,,Bohol,PH071200000,Region VII ,PH070000000,Philippines (the),PH,2016-06-15,2018-01-30,
Antequera,PH071204000,,,,Bohol,PH071200000,Region VII ,PH070000000,Philippines (the),PH,2016-06-15,2018-01-30,
Baclayon,PH071205000,,,,Bohol,PH071200000,Region VII ,PH070000000,Philippines (the),PH,2016-06-15,2018-01-30,
Balilihan,PH071206000,,,,Bohol,PH071200000,Region VII ,PH070000000,Philippines (the),PH,2016-06-15,2018-01-30,
Batuan,PH071207000,,,,Bohol,PH071200000,Region VII ,PH070000000,Philippines (the),PH,2016-06-15,2018-01-30,
Bilar,PH071208000,,,,Bohol,PH071200000,Region VII ,PH070000000,Philippines (the),PH,2016-06-15,2018-01-30,
Buenavista,PH071209000,,,,Bohol,PH071200000,Region VII ,PH070000000,Philippines (the),PH,2016-06-15,2018-01-30,
Calape,PH071210000,,,,Bohol,PH071200000,Region VII ,PH070000000,Philippines (the),PH,2016-06-15,2018-01-30,
Candijay,PH071211000,,,,Bohol,PH071200000,Region VII ,PH070000000,Philippines (the),PH,2016-06-15,2018-01-30,
Carmen,PH071212000,,,,Bohol,PH071200000,Region VII ,PH070000000,Philippines (the),PH,2016-06-15,2018-01-30,
Catigbian,PH071213000,,,,Bohol,PH071200000,Region VII ,PH070000000,Philippines (the),PH,2016-06-15,2018-01-30,
Clarin,PH071214000,,,,Bohol,PH071200000,Region VII ,PH070000000,Philippines (the),PH,2016-06-15,2018-01-30,
Corella,PH071215000,,,,Bohol,PH071200000,Region VII ,PH070000000,Philippines (the),PH,2016-06-15,2018-01-30,
Cortes,PH071216000,,,,Bohol,PH071200000,Region VII ,PH070000000,Philippines (the),PH,2016-06-15,2018-01-30,
Dagohoy,PH071217000,,,,Bohol,PH071200000,Region VII ,PH070000000,Philippines (the),PH,2016-06-15,2018-01-30,
Danao,PH071218000,,,,Bohol,PH071200000,Region VII ,PH070000000,Philippines (the),PH,2016-06-15,2018-01-30,
Dauis,PH071219000,,,,Bohol,PH071200000,Region VII ,PH070000000,Philippines (the),PH,2016-06-15,2018-01-30,
Dimiao,PH071220000,,,,Bohol,PH071200000,Region VII ,PH070000000,Philippines (the),PH,2016-06-15,2018-01-30,
Duero,PH071221000,,,,Bohol,PH071200000,Region VII ,PH070000000,Philippines (the),PH,2016-06-15,2018-01-30,
Garcia Hernandez,PH071222000,,,,Bohol,PH071200000,Region VII ,PH070000000,Philippines (the),PH,2016-06-15,2018-01-30,
Guindulman,PH071223000,,,,Bohol,PH071200000,Region VII ,PH070000000,Philippines (the),PH,2016-06-15,2018-01-30,
Inabanga,PH071224000,,,,Bohol,PH071200000,Region VII ,PH070000000,Philippines (the),PH,2016-06-15,2018-01-30,
Jagna,PH071225000,,,,Bohol,PH071200000,Region VII ,PH070000000,Philippines (the),PH,2016-06-15,2018-01-30,
Getafe,PH071226000,,,,Bohol,PH071200000,Region VII ,PH070000000,Philippines (the),PH,2016-06-15,2018-01-30,
Lila,PH071227000,,,,Bohol,PH071200000,Region VII ,PH070000000,Philippines (the),PH,2016-06-15,2018-01-30,
Loay,PH071228000,,,,Bohol,PH071200000,Region VII ,PH070000000,Philippines (the),PH,2016-06-15,2018-01-30,
Loboc,PH071229000,,,,Bohol,PH071200000,Region VII ,PH070000000,Philippines (the),PH,2016-06-15,2018-01-30,
Loon,PH071230000,,,,Bohol,PH071200000,Region VII ,PH070000000,Philippines (the),PH,2016-06-15,2018-01-30,
Mabini,PH071231000,,,,Bohol,PH071200000,Region VII ,PH070000000,Philippines (the),PH,2016-06-15,2018-01-30,
Maribojoc,PH071232000,,,,Bohol,PH071200000,Region VII ,PH070000000,Philippines (the),PH,2016-06-15,2018-01-30,
Panglao,PH071233000,,,,Bohol,PH071200000,Region VII ,PH070000000,Philippines (the),PH,2016-06-15,2018-01-30,
Pilar,PH071234000,,,,Bohol,PH071200000,Region VII ,PH070000000,Philippines (the),PH,2016-06-15,2018-01-30,
Pres. Carlos P. Garcia,PH071235000,,Pitogo,,Bohol,PH071200000,Region VII ,PH070000000,Philippines (the),PH,2016-06-15,2018-01-30,
Sagbayan,PH071236000,,Borja,,Bohol,PH071200000,Region VII ,PH070000000,Philippines (the),PH,2016-06-15,2018-01-30,
San Isidro,PH071237000,,,,Bohol,PH071200000,Region VII ,PH070000000,Philippines (the),PH,2016-06-15,2018-01-30,
San Miguel,PH071238000,,,,Bohol,PH071200000,Region VII ,PH070000000,Philippines (the),PH,2016-06-15,2018-01-30,
Sevilla,PH071239000,,,,Bohol,PH071200000,Region VII ,PH070000000,Philippines (the),PH,2016-06-15,2018-01-30,
Sierra Bullones,PH071240000,,,,Bohol,PH071200000,Region VII ,PH070000000,Philippines (the),PH,2016-06-15,2018-01-30,
Sikatuna,PH071241000,,,,Bohol,PH071200000,Region VII ,PH070000000,Philippines (the),PH,2016-06-15,2018-01-30,
Tagbilaran City,PH071242000,,Capital,,Bohol,PH071200000,Region VII ,PH070000000,Philippines (the),PH,2016-06-15,2018-01-30,
Talibon,PH071243000,,,,Bohol,PH071200000,Region VII ,PH070000000,Philippines (the),PH,2016-06-15,2018-01-30,
Trinidad,PH071244000,,,,Bohol,PH071200000,Region VII ,PH070000000,Philippines (the),PH,2016-06-15,2018-01-30,
Tubigon,PH071245000,,,,Bohol,PH071200000,Region VII ,PH070000000,Philippines (the),PH,2016-06-15,2018-01-30,
Ubay,PH071246000,,,,Bohol,PH071200000,Region VII ,PH070000000,Philippines (the),PH,2016-06-15,2018-01-30,
Valencia,PH071247000,,,,Bohol,PH071200000,Region VII ,PH070000000,Philippines (the),PH,2016-06-15,2018-01-30,
Bien Unido,PH071248000,,,,Bohol,PH071200000,Region VII ,PH070000000,Philippines (the),PH,2016-06-15,2018-01-30,
Alcantara,PH072201000,,,,Cebu,PH072200000,Region VII ,PH070000000,Philippines (the),PH,2016-06-15,2018-01-30,
Alcoy,PH072202000,,,,Cebu,PH072200000,Region VII ,PH070000000,Philippines (the),PH,2016-06-15,2018-01-30,
Alegria,PH072203000,,,,Cebu,PH072200000,Region VII ,PH070000000,Philippines (the),PH,2016-06-15,2018-01-30,
Aloguinsan,PH072204000,,,,Cebu,PH072200000,Region VII ,PH070000000,Philippines (the),PH,2016-06-15,2018-01-30,
Argao,PH072205000,,,,Cebu,PH072200000,Region VII ,PH070000000,Philippines (the),PH,2016-06-15,2018-01-30,
Asturias,PH072206000,,,,Cebu,PH072200000,Region VII ,PH070000000,Philippines (the),PH,2016-06-15,2018-01-30,
Badian,PH072207000,,,,Cebu,PH072200000,Region VII ,PH070000000,Philippines (the),PH,2016-06-15,2018-01-30,
Balamban,PH072208000,,,,Cebu,PH072200000,Region VII ,PH070000000,Philippines (the),PH,2016-06-15,2018-01-30,
Bantayan,PH072209000,,,,Cebu,PH072200000,Region VII ,PH070000000,Philippines (the),PH,2016-06-15,2018-01-30,
Barili,PH072210000,,,,Cebu,PH072200000,Region VII ,PH070000000,Philippines (the),PH,2016-06-15,2018-01-30,
City of Bogo,PH072211000,,,,Cebu,PH072200000,Region VII ,PH070000000,Philippines (the),PH,2016-06-15,2018-01-30,
Boljoon,PH072212000,,,,Cebu,PH072200000,Region VII ,PH070000000,Philippines (the),PH,2016-06-15,2018-01-30,
Borbon,PH072213000,,,,Cebu,PH072200000,Region VII ,PH070000000,Philippines (the),PH,2016-06-15,2018-01-30,
City of Carcar,PH072214000,,,,Cebu,PH072200000,Region VII ,PH070000000,Philippines (the),PH,2016-06-15,2018-01-30,
Carmen,PH072215000,,,,Cebu,PH072200000,Region VII ,PH070000000,Philippines (the),PH,2016-06-15,2018-01-30,
Catmon,PH072216000,,,,Cebu,PH072200000,Region VII ,PH070000000,Philippines (the),PH,2016-06-15,2018-01-30,
Cebu City,PH072217000,,Capital,,Cebu,PH072200000,Region VII ,PH070000000,Philippines (the),PH,2016-06-15,2018-01-30,
Compostela,PH072218000,,,,Cebu,PH072200000,Region VII ,PH070000000,Philippines (the),PH,2016-06-15,2018-01-30,
Consolacion,PH072219000,,,,Cebu,PH072200000,Region VII ,PH070000000,Philippines (the),PH,2016-06-15,2018-01-30,
Cordova,PH072220000,,,,Cebu,PH072200000,Region VII ,PH070000000,Philippines (the),PH,2016-06-15,2018-01-30,
Daanbantayan,PH072221000,,,,Cebu,PH072200000,Region VII ,PH070000000,Philippines (the),PH,2016-06-15,2018-01-30,
Dalaguete,PH072222000,,,,Cebu,PH072200000,Region VII ,PH070000000,Philippines (the),PH,2016-06-15,2018-01-30,
Danao City,PH072223000,,,,Cebu,PH072200000,Region VII ,PH070000000,Philippines (the),PH,2016-06-15,2018-01-30,
Dumanjug,PH072224000,,,,Cebu,PH072200000,Region VII ,PH070000000,Philippines (the),PH,2016-06-15,2018-01-30,
Ginatilan,PH072225000,,,,Cebu,PH072200000,Region VII ,PH070000000,Philippines (the),PH,2016-06-15,2018-01-30,
Lapu-Lapu City,PH072226000,,Opon,,Cebu,PH072200000,Region VII ,PH070000000,Philippines (the),PH,2016-06-15,2018-01-30,
Liloan,PH072227000,,,,Cebu,PH072200000,Region VII ,PH070000000,Philippines (the),PH,2016-06-15,2018-01-30,
Madridejos,PH072228000,,,,Cebu,PH072200000,Region VII ,PH070000000,Philippines (the),PH,2016-06-15,2018-01-30,
Malabuyoc,PH072229000,,,,Cebu,PH072200000,Region VII ,PH070000000,Philippines (the),PH,2016-06-15,2018-01-30,
Mandaue City,PH072230000,,,,Cebu,PH072200000,Region VII ,PH070000000,Philippines (the),PH,2016-06-15,2018-01-30,
Medellin,PH072231000,,,,Cebu,PH072200000,Region VII ,PH070000000,Philippines (the),PH,2016-06-15,2018-01-30,
Minglanilla,PH072232000,,,,Cebu,PH072200000,Region VII ,PH070000000,Philippines (the),PH,2016-06-15,2018-01-30,
Moalboal,PH072233000,,,,Cebu,PH072200000,Region VII ,PH070000000,Philippines (the),PH,2016-06-15,2018-01-30,
City of Naga,PH072234000,,,,Cebu,PH072200000,Region VII ,PH070000000,Philippines (the),PH,2016-06-15,2018-01-30,
Oslob,PH072235000,,,,Cebu,PH072200000,Region VII ,PH070000000,Philippines (the),PH,2016-06-15,2018-01-30,
Pilar,PH072236000,,,,Cebu,PH072200000,Region VII ,PH070000000,Philippines (the),PH,2016-06-15,2018-01-30,
Pinamungahan,PH072237000,,,,Cebu,PH072200000,Region VII ,PH070000000,Philippines (the),PH,2016-06-15,2018-01-30,
Poro,PH072238000,,,,Cebu,PH072200000,Region VII ,PH070000000,Philippines (the),PH,2016-06-15,2018-01-30,
Ronda,PH072239000,,,,Cebu,PH072200000,Region VII ,PH070000000,Philippines (the),PH,2016-06-15,2018-01-30,
Samboan,PH072240000,,,,Cebu,PH072200000,Region VII ,PH070000000,Philippines (the),PH,2016-06-15,2018-01-30,
San Fernando,PH072241000,,,,Cebu,PH072200000,Region VII ,PH070000000,Philippines (the),PH,2016-06-15,2018-01-30,
San Francisco,PH072242000,,,,Cebu,PH072200000,Region VII ,PH070000000,Philippines (the),PH,2016-06-15,2018-01-30,
San Remigio,PH072243000,,,,Cebu,PH072200000,Region VII ,PH070000000,Philippines (the),PH,2016-06-15,2018-01-30,
Santa Fe,PH072244000,,,,Cebu,PH072200000,Region VII ,PH070000000,Philippines (the),PH,2016-06-15,2018-01-30,
Santander,PH072245000,,,,Cebu,PH072200000,Region VII ,PH070000000,Philippines (the),PH,2016-06-15,2018-01-30,
Sibonga,PH072246000,,,,Cebu,PH072200000,Region VII ,PH070000000,Philippines (the),PH,2016-06-15,2018-01-30,
Sogod,PH072247000,,,,Cebu,PH072200000,Region VII ,PH070000000,Philippines (the),PH,2016-06-15,2018-01-30,
