id,name_1,name_alt,type_1,type_alt,code_gadm,code_govt
FRA007003001010019,Villers-sur-Bonnières,,Commune,Commune simple,FRA.7.3.1.10.19_1,
FRA007003001011001,Amblainville,,Commune,Commune simple,FRA.7.3.1.11.1_1,
FRA007003001011002,Andeville,,Commune,Commune simple,FRA.7.3.1.11.2_1,
FRA007003001011003,Anserville,,Commune,Commune simple,FRA.7.3.1.11.3_1,
FRA007003001011004,Bornel,,Commune,Commune simple,FRA.7.3.1.11.4_1,
FRA007003001011005,Chavençon,,Commune,Commune simple,FRA.7.3.1.11.5_1,
FRA007003001011006,Corbeil-Cerf,,Commune,Commune simple,FRA.7.3.1.11.6_1,
FRA007003001011007,Esches,,Commune,Commune simple,FRA.7.3.1.11.7_1,
FRA007003001011008,Fosseuse,,Commune,Commune simple,FRA.7.3.1.11.8_1,
FRA007003001011009,Fresneaux-Montchevreuil,,Commune,Commune simple,FRA.7.3.1.11.9_1,
FRA007003001011010,Hénonville,,Commune,Commune simple,FRA.7.3.1.11.10_1,
FRA007003001011011,Ivry-le-Temple,,Commune,Commune simple,FRA.7.3.1.11.11_1,
FRA007003001011012,Lormaison,,Commune,Commune simple,FRA.7.3.1.11.12_1,
FRA007003001011013,Méru,,Commune,Chef-lieu canton,FRA.7.3.1.11.13_1,
FRA007003001011014,Montherlant,,Commune,Commune simple,FRA.7.3.1.11.14_1,
FRA007003001011015,Monts,,Commune,Commune simple,FRA.7.3.1.11.15_1,
FRA007003001011016,Neuville-Bosc,,Commune,Commune simple,FRA.7.3.1.11.16_1,
FRA007003001011017,Pouilly,,Commune,Commune simple,FRA.7.3.1.11.17_1,
FRA007003001011018,Ressons-l'Abbaye,,Commune,Commune simple,FRA.7.3.1.11.18_1,
FRA007003001011019,Saint-Crépin-Ibouvillers,,Commune,Commune simple,FRA.7.3.1.11.19_1,
FRA007003001011020,Villeneuve-les-Sablons,,Commune,Commune simple,FRA.7.3.1.11.20_1,
FRA007003001012001,Bailleul-sur-Thérain,,Commune,Commune simple,FRA.7.3.1.12.1_1,
FRA007003001012002,Bonlier,,Commune,Commune simple,FRA.7.3.1.12.2_1,
FRA007003001012003,Bresles,,Commune,Commune simple,FRA.7.3.1.12.3_1,
FRA007003001012004,Fontaine-Saint-Lucien,,Commune,Commune simple,FRA.7.3.1.12.4_1,
FRA007003001012005,Fouquerolles,,Commune,Commune simple,FRA.7.3.1.12.5_1,
FRA007003001012006,Guignecourt,,Commune,Commune simple,FRA.7.3.1.12.6_1,
FRA007003001012007,Haudivillers,,Commune,Commune simple,FRA.7.3.1.12.7_1,
FRA007003001012008,Juvignies,,Commune,Commune simple,FRA.7.3.1.12.8_1,
FRA007003001012009,Lafraye,,Commune,Commune simple,FRA.7.3.1.12.9_1,
FRA007003001012010,Laversines,,Commune,Commune simple,FRA.7.3.1.12.10_1,
FRA007003001012011,Le Fay-Saint-Quentin,,Commune,Commune simple,FRA.7.3.1.12.11_1,
FRA007003001012012,Maisoncelle-Saint-Pierre,,Commune,Commune simple,FRA.7.3.1.12.12_1,
FRA007003001012013,Nivillers,,Commune,Chef-lieu canton,FRA.7.3.1.12.13_1,
FRA007003001012014,Oroër,,Commune,Commune simple,FRA.7.3.1.12.14_1,
FRA007003001012015,Rochy-Condé,,Commune,Commune simple,FRA.7.3.1.12.15_1,
FRA007003001012016,Therdonne,,Commune,Commune simple,FRA.7.3.1.12.16_1,
FRA007003001012017,Tillé,,Commune,Commune simple,FRA.7.3.1.12.17_1,
FRA007003001012018,Troissereux,,Commune,Commune simple,FRA.7.3.1.12.18_1,
FRA007003001012019,Velennes,,Commune,Commune simple,FRA.7.3.1.12.19_1,
FRA007003001012020,Verderel-lès-Sauqueuse,,Commune,Commune simple,FRA.7.3.1.12.20_1,
FRA007003001013001,Abbecourt,,Commune,Commune simple,FRA.7.3.1.13.1_1,
FRA007003001013002,Berthecourt,,Commune,Commune simple,FRA.7.3.1.13.2_1,
FRA007003001013003,Cauvigny,,Commune,Commune simple,FRA.7.3.1.13.3_1,
FRA007003001013004,Hermes,,Commune,Commune simple,FRA.7.3.1.13.4_1,
FRA007003001013005,Hodenc-l'Évêque,,Commune,Commune simple,FRA.7.3.1.13.5_1,
FRA007003001013006,La Neuville-d'Aumont,,Commune,Commune simple,FRA.7.3.1.13.6_1,
FRA007003001013007,Laboissière-en-Thelle,,Commune,Commune simple,FRA.7.3.1.13.7_1,
FRA007003001013008,Lachapelle-Saint-Pierre,,Commune,Commune simple,FRA.7.3.1.13.8_1,
FRA007003001013009,Le Coudray-sur-Thelle,,Commune,Commune simple,FRA.7.3.1.13.9_1,
FRA007003001013010,Le Déluge,,Commune,Commune simple,FRA.7.3.1.13.10_1,
FRA007003001013011,Montreuil-sur-Thérain,,Commune,Commune simple,FRA.7.3.1.13.11_1,
FRA007003001013012,Mortefontaine-en-Thelle,,Commune,Commune simple,FRA.7.3.1.13.12_1,
FRA007003001013013,Mouchy-le-Châtel,,Commune,Commune simple,FRA.7.3.1.13.13_1,
FRA007003001013014,Noailles,,Commune,Chef-lieu canton,FRA.7.3.1.13.14_1,
FRA007003001013015,Novillers,,Commune,Commune simple,FRA.7.3.1.13.15_1,
FRA007003001013016,Ponchon,,Commune,Commune simple,FRA.7.3.1.13.16_1,
FRA007003001013017,Saint-Sulpice,,Commune,Commune simple,FRA.7.3.1.13.17_1,
FRA007003001013018,Sainte-Geneviève,,Commune,Commune simple,FRA.7.3.1.13.18_1,
FRA007003001013019,Silly-Tillard,,Commune,Commune simple,FRA.7.3.1.13.19_1,
FRA007003001013020,Villers-Saint-Sépulcre,,Commune,Commune simple,FRA.7.3.1.13.20_1,
FRA007003001013021,Warluis,,Commune,Commune simple,FRA.7.3.1.13.21_1,
FRA007003001014001,Bazancourt,,Commune,Commune simple,FRA.7.3.1.14.1_1,
FRA007003001014002,Buicourt,,Commune,Commune simple,FRA.7.3.1.14.2_1,
FRA007003001014003,Crillon,,Commune,Commune simple,FRA.7.3.1.14.3_1,
FRA007003001014004,Ernemont-Boutavent,,Commune,Commune simple,FRA.7.3.1.14.4_1,
FRA007003001014005,Escames,,Commune,Commune simple,FRA.7.3.1.14.5_1,
FRA007003001014006,Fontenay-Torcy,,Commune,Commune simple,FRA.7.3.1.14.6_1,
FRA007003001014007,Gerberoy,,Commune,Commune simple,FRA.7.3.1.14.7_1,
FRA007003001014008,Glatigny,,Commune,Commune simple,FRA.7.3.1.14.8_1,
FRA007003001014009,Grémévillers,,Commune,Commune simple,FRA.7.3.1.14.9_1,
FRA007003001014010,Hannaches,,Commune,Commune simple,FRA.7.3.1.14.10_1,
FRA007003001014011,Hanvoile,,Commune,Commune simple,FRA.7.3.1.14.11_1,
FRA007003001014012,Haucourt,,Commune,Commune simple,FRA.7.3.1.14.12_1,
FRA007003001014013,Hécourt,,Commune,Commune simple,FRA.7.3.1.14.13_1,
FRA007003001014014,Lachapelle-sous-Gerberoy,,Commune,Commune simple,FRA.7.3.1.14.14_1,
FRA007003001014015,Lhéraule,,Commune,Commune simple,FRA.7.3.1.14.15_1,
FRA007003001014016,Loueuse,,Commune,Commune simple,FRA.7.3.1.14.16_1,
FRA007003001014017,Martincourt,,Commune,Commune simple,FRA.7.3.1.14.17_1,
FRA007003001014018,Morvillers,,Commune,Commune simple,FRA.7.3.1.14.18_1,
FRA007003001014019,Saint-Deniscourt,,Commune,Commune simple,FRA.7.3.1.14.19_1,
FRA007003001014020,Saint-Quentin-des-Prés,,Commune,Commune simple,FRA.7.3.1.14.20_1,
FRA007003001014021,Senantes,,Commune,Commune simple,FRA.7.3.1.14.21_1,
FRA007003001014022,Songeons,,Commune,Chef-lieu canton,FRA.7.3.1.14.22_1,
FRA007003001014023,Sully,,Commune,Commune simple,FRA.7.3.1.14.23_1,
FRA007003001014024,Thérines,,Commune,Commune simple,FRA.7.3.1.14.24_1,
FRA007003001014025,Villembray,,Commune,Commune simple,FRA.7.3.1.14.25_1,
FRA007003001014026,Villers-sur-Auchy,,Commune,Commune simple,FRA.7.3.1.14.26_1,
FRA007003001014027,Vrocourt,,Commune,Commune simple,FRA.7.3.1.14.27_1,
FRA007003001014028,Wambez,,Commune,Commune simple,FRA.7.3.1.14.28_1,
FRA007003002001001,Ansauvillers,,Commune,Commune simple,FRA.7.3.2.1.1_1,
FRA007003002001002,Bacouël,,Commune,Commune simple,FRA.7.3.2.1.2_1,
FRA007003002001003,Beauvoir,,Commune,Commune simple,FRA.7.3.2.1.3_1,
FRA007003002001004,Bonneuil-les-Eaux,,Commune,Commune simple,FRA.7.3.2.1.4_1,
FRA007003002001005,Bonvillers,,Commune,Commune simple,FRA.7.3.2.1.5_1,
FRA007003002001006,Breteuil,,Commune,Chef-lieu canton,FRA.7.3.2.1.6_1,
FRA007003002001007,Broyes,,Commune,Commune simple,FRA.7.3.2.1.7_1,
FRA007003002001008,Chepoix,,Commune,Commune simple,FRA.7.3.2.1.8_1,
FRA007003002001009,Esquennoy,,Commune,Commune simple,FRA.7.3.2.1.9_1,
FRA007003002001010,Fléchy,,Commune,Commune simple,FRA.7.3.2.1.10_1,
FRA007003002001011,Gouy-les-Groseillers,,Commune,Commune simple,FRA.7.3.2.1.11_1,
FRA007003002001012,La Hérelle,,Commune,Commune simple,FRA.7.3.2.1.12_1,
FRA007003002001013,Le Mesnil-Saint-Firmin,,Commune,Commune simple,FRA.7.3.2.1.13_1,
FRA007003002001014,Mory-Montcrux,,Commune,Commune simple,FRA.7.3.2.1.14_1,
FRA007003002001015,Paillart,,Commune,Commune simple,FRA.7.3.2.1.15_1,
FRA007003002001016,Plainville,,Commune,Commune simple,FRA.7.3.2.1.16_1,
FRA007003002001017,Rocquencourt,,Commune,Commune simple,FRA.7.3.2.1.17_1,
FRA007003002001018,Rouvroy-les-Merles,,Commune,Commune simple,FRA.7.3.2.1.18_1,
FRA007003002001019,Sérévillers,,Commune,Commune simple,FRA.7.3.2.1.19_1,
FRA007003002001020,Tartigny,,Commune,Commune simple,FRA.7.3.2.1.20_1,
FRA007003002001021,Troussencourt,,Commune,Commune simple,FRA.7.3.2.1.21_1,
FRA007003002001022,Vendeuil-Caply,,Commune,Commune simple,FRA.7.3.2.1.22_1,
FRA007003002001023,Villers-Vicomte,,Commune,Commune simple,FRA.7.3.2.1.23_1,
FRA007003002002001,Agnetz,,Commune,Commune simple,FRA.7.3.2.2.1_1,
FRA007003002002002,Airion,,Commune,Commune simple,FRA.7.3.2.2.2_1,
FRA007003002002003,Avrechy,,Commune,Commune simple,FRA.7.3.2.2.3_1,
FRA007003002002004,Avrigny,,Commune,Commune simple,FRA.7.3.2.2.4_1,
FRA007003002002005,Bailleul-le-Soc,,Commune,Commune simple,FRA.7.3.2.2.5_1,
FRA007003002002006,Blincourt,,Commune,Commune simple,FRA.7.3.2.2.6_1,
FRA007003002002007,Breuil-le-Sec,,Commune,Commune simple,FRA.7.3.2.2.7_1,
FRA007003002002008,Breuil-le-Vert,,Commune,Commune simple,FRA.7.3.2.2.8_1,
FRA007003002002009,Bulles,,Commune,Commune simple,FRA.7.3.2.2.9_1,
FRA007003002002010,Choisy-la-Victoire,,Commune,Commune simple,FRA.7.3.2.2.10_1,
FRA007003002002011,Clermont,,Commune,Sous-préfecture,FRA.7.3.2.2.11_1,
FRA007003002002012,Épineuse,,Commune,Commune simple,FRA.7.3.2.2.12_1,
FRA007003002002013,Erquery,,Commune,Commune simple,FRA.7.3.2.2.13_1,
FRA007003002002014,Étouy,,Commune,Commune simple,FRA.7.3.2.2.14_1,
FRA007003002002015,Fitz-James,,Commune,Commune simple,FRA.7.3.2.2.15_1,
FRA007003002002016,Fouilleuse,,Commune,Commune simple,FRA.7.3.2.2.16_1,
FRA007003002002017,La Neuville-en-Hez,,Commune,Commune simple,FRA.7.3.2.2.17_1,
FRA007003002002018,La Rue-Saint-Pierre,,Commune,Commune simple,FRA.7.3.2.2.18_1,
FRA007003002002019,Lamécourt,,Commune,Commune simple,FRA.7.3.2.2.19_1,
FRA007003002002020,Litz,,Commune,Commune simple,FRA.7.3.2.2.20_1,
FRA007003002002021,Maimbeville,,Commune,Commune simple,FRA.7.3.2.2.21_1,
FRA007003002002022,Rémécourt,,Commune,Commune simple,FRA.7.3.2.2.22_1,
FRA007003002002023,Rémérangles,,Commune,Commune simple,FRA.7.3.2.2.23_1,
FRA007003002002024,Saint-Aubin-sous-Erquery,,Commune,Commune simple,FRA.7.3.2.2.24_1,
FRA007003002003001,Abbeville-Saint-Lucien,,Commune,Commune simple,FRA.7.3.2.3.1_1,
FRA007003002003002,Bucamps,,Commune,Commune simple,FRA.7.3.2.3.2_1,
FRA007003002003003,Campremy,,Commune,Commune simple,FRA.7.3.2.3.3_1,
FRA007003002003004,Froissy,,Commune,Chef-lieu canton,FRA.7.3.2.3.4_1,
FRA007003002003005,Hardivillers,,Commune,Commune simple,FRA.7.3.2.3.5_1,
FRA007003002003006,La Neuville-Saint-Pierre,,Commune,Commune simple,FRA.7.3.2.3.6_1,
FRA007003002003007,Le Quesnel-Aubry,,Commune,Commune simple,FRA.7.3.2.3.7_1,
FRA007003002003008,Maisoncelle-Tuilerie,,Commune,Commune simple,FRA.7.3.2.3.8_1,
FRA007003002003009,Montreuil-sur-Brêche,,Commune,Commune simple,FRA.7.3.2.3.9_1,
FRA007003002003010,Noirémont,,Commune,Commune simple,FRA.7.3.2.3.10_1,
FRA007003002003011,Noyers-Saint-Martin,,Commune,Commune simple,FRA.7.3.2.3.11_1,
FRA007003002003012,Oursel-Maison,,Commune,Commune simple,FRA.7.3.2.3.12_1,
FRA007003002003013,Puits-la-Vallée,,Commune,Commune simple,FRA.7.3.2.3.13_1,
FRA007003002003014,Reuil-sur-Brêche,,Commune,Commune simple,FRA.7.3.2.3.14_1,
FRA007003002003015,Saint-André-Farivillers,,Commune,Commune simple,FRA.7.3.2.3.15_1,
FRA007003002003016,Sainte-Eusoye,,Commune,Commune simple,FRA.7.3.2.3.16_1,
FRA007003002003017,Thieux,,Commune,Commune simple,FRA.7.3.2.3.17_1,
FRA007003002004001,Angicourt,,Commune,Commune simple,FRA.7.3.2.4.1_1,
FRA007003002004002,Bailleval,,Commune,Commune simple,FRA.7.3.2.4.2_1,
FRA007003002004003,Bazicourt,,Commune,Commune simple,FRA.7.3.2.4.3_1,
FRA007003002004004,Brenouille,,Commune,Commune simple,FRA.7.3.2.4.4_1,
FRA007003002004005,Catenoy,,Commune,Commune simple,FRA.7.3.2.4.5_1,
FRA007003002004006,Cauffry,,Commune,Commune simple,FRA.7.3.2.4.6_1,
FRA007003002004007,Cinqueux,,Commune,Commune simple,FRA.7.3.2.4.7_1,
FRA007003002004008,Labruyère,,Commune,Commune simple,FRA.7.3.2.4.8_1,
FRA007003002004009,Laigneville,,Commune,Commune simple,FRA.7.3.2.4.9_1,
FRA007003002004010,Les Ageux,,Commune,Commune simple,FRA.7.3.2.4.10_1,
FRA007003002004011,Liancourt,,Commune,Chef-lieu canton,FRA.7.3.2.4.11_1,
FRA007003002004012,Mogneville,,Commune,Commune simple,FRA.7.3.2.4.12_1,
FRA007003002004013,Monceaux,,Commune,Commune simple,FRA.7.3.2.4.13_1,
FRA007003002004014,Monchy-Saint-Éloi,,Commune,Commune simple,FRA.7.3.2.4.14_1,
FRA007003002004015,Nointel,,Commune,Commune simple,FRA.7.3.2.4.15_1,
FRA007003002004016,Rantigny,,Commune,Commune simple,FRA.7.3.2.4.16_1,
FRA007003002004017,Rieux,,Commune,Commune simple,FRA.7.3.2.4.17_1,
FRA007003002004018,Rosoy,,Commune,Commune simple,FRA.7.3.2.4.18_1,
FRA007003002004019,Sacy-le-Grand,,Commune,Commune simple,FRA.7.3.2.4.19_1,
FRA007003002004020,Sacy-le-Petit,,Commune,Commune simple,FRA.7.3.2.4.20_1,
FRA007003002004021,Saint-Martin-Longueau,,Commune,Commune simple,FRA.7.3.2.4.21_1,
FRA007003002004022,Verderonne,,Commune,Commune simple,FRA.7.3.2.4.22_1,
FRA007003002005001,Coivrel,,Commune,Commune simple,FRA.7.3.2.5.1_1,
FRA007003002005002,Courcelles-Epayelles,,Commune,Commune simple,FRA.7.3.2.5.2_1,
FRA007003002005003,Crèvecœur-le-Petit,,Commune,Commune simple,FRA.7.3.2.5.3_1,
FRA007003002005004,Domfront,,Commune,Commune simple,FRA.7.3.2.5.4_1,
FRA007003002005005,Dompierre,,Commune,Commune simple,FRA.7.3.2.5.5_1,
FRA007003002005006,Ferrières,,Commune,Commune simple,FRA.7.3.2.5.6_1,
FRA007003002005007,Godenvillers,,Commune,Commune simple,FRA.7.3.2.5.7_1,
FRA007003002005008,Le Frestoy-Vaux,,Commune,Commune simple,FRA.7.3.2.5.8_1,
FRA007003002005009,Le Ployron,,Commune,Commune simple,FRA.7.3.2.5.9_1,
FRA007003002005010,Léglantiers,,Commune,Commune simple,FRA.7.3.2.5.10_1,
FRA007003002005011,Maignelay-Montigny,,Commune,Chef-lieu canton,FRA.7.3.2.5.11_1,
FRA007003002005012,Ménévillers,,Commune,Commune simple,FRA.7.3.2.5.12_1,
FRA007003002005013,Méry-la-Bataille,,Commune,Commune simple,FRA.7.3.2.5.13_1,
FRA007003002005014,Montgérain,,Commune,Commune simple,FRA.7.3.2.5.14_1,
FRA007003002005015,Royaucourt,,Commune,Commune simple,FRA.7.3.2.5.15_1,
FRA007003002005016,Sains-Morainvillers,,Commune,Commune simple,FRA.7.3.2.5.16_1,
FRA007003002005017,Saint-Martin-aux-Bois,,Commune,Commune simple,FRA.7.3.2.5.17_1,
FRA007003002005018,Tricot,,Commune,Commune simple,FRA.7.3.2.5.18_1,
FRA007003002005019,Wacquemoulin,,Commune,Commune simple,FRA.7.3.2.5.19_1,
FRA007003002005020,Welles-Pérennes,,Commune,Commune simple,FRA.7.3.2.5.20_1,
FRA007003002006001,Angy,,Commune,Commune simple,FRA.7.3.2.6.1_1,
FRA007003002006002,Ansacq,,Commune,Commune simple,FRA.7.3.2.6.2_1,
FRA007003002006003,Bury,,Commune,Commune simple,FRA.7.3.2.6.3_1,
FRA007003002006004,Cambronne-lès-Clermont,,Commune,Commune simple,FRA.7.3.2.6.4_1,
FRA007003002006005,Heilles,,Commune,Commune simple,FRA.7.3.2.6.5_1,
FRA007003002006006,Hondainville,,Commune,Commune simple,FRA.7.3.2.6.6_1,
FRA007003002006007,Mouy,,Commune,Chef-lieu canton,FRA.7.3.2.6.7_1,
FRA007003002006008,Neuilly-sous-Clermont,,Commune,Commune simple,FRA.7.3.2.6.8_1,
FRA007003002006009,Rousseloy,,Commune,Commune simple,FRA.7.3.2.6.9_1,
FRA007003002006010,Saint-Félix,,Commune,Commune simple,FRA.7.3.2.6.10_1,
FRA007003002006011,Thury-sous-Clermont,,Commune,Commune simple,FRA.7.3.2.6.11_1,
FRA007003002007001,Angivillers,,Commune,Commune simple,FRA.7.3.2.7.1_1,
FRA007003002007002,Brunvillers-la-Motte,,Commune,Commune simple,FRA.7.3.2.7.2_1,
FRA007003002007003,Catillon-Fumechon,,Commune,Commune simple,FRA.7.3.2.7.3_1,
FRA007003002007004,Cernoy,,Commune,Commune simple,FRA.7.3.2.7.4_1,
FRA007003002007005,Cressonsacq,,Commune,Commune simple,FRA.7.3.2.7.5_1,
FRA007003002007006,Cuignières,,Commune,Commune simple,FRA.7.3.2.7.6_1,
FRA007003002007007,Erquinvillers,,Commune,Commune simple,FRA.7.3.2.7.7_1,
FRA007003002007008,Essuiles,,Commune,Commune simple,FRA.7.3.2.7.8_1,
FRA007003002007009,Fournival,,Commune,Commune simple,FRA.7.3.2.7.9_1,
FRA007003002007010,Gannes,,Commune,Commune simple,FRA.7.3.2.7.10_1,
FRA007003002007011,Grandvillers-aux-Bois,,Commune,Commune simple,FRA.7.3.2.7.11_1,
FRA007003002007012,La Neuville-Roy,,Commune,Commune simple,FRA.7.3.2.7.12_1,
FRA007003002007013,Le Mesnil-sur-Bulles,,Commune,Commune simple,FRA.7.3.2.7.13_1,
FRA007003002007014,Le Plessier-sur-Bulles,,Commune,Commune simple,FRA.7.3.2.7.14_1,
FRA007003002007015,Le Plessier-sur-Saint-Just,,Commune,Commune simple,FRA.7.3.2.7.15_1,
FRA007003002007016,Lieuvillers,,Commune,Commune simple,FRA.7.3.2.7.16_1,
FRA007003002007017,Montiers,,Commune,Commune simple,FRA.7.3.2.7.17_1,
FRA007003002007018,Moyenneville,,Commune,Commune simple,FRA.7.3.2.7.18_1,
FRA007003002007019,Noroy,,Commune,Commune simple,FRA.7.3.2.7.19_1,
FRA007003002007020,Nourard-le-Franc,,Commune,Commune simple,FRA.7.3.2.7.20_1,
FRA007003002007021,Plainval,,Commune,Commune simple,FRA.7.3.2.7.21_1,
FRA007003002007022,Pronleroy,,Commune,Commune simple,FRA.7.3.2.7.22_1,
FRA007003002007023,Quinquempoix,,Commune,Commune simple,FRA.7.3.2.7.23_1,
FRA007003002007024,Ravenel,,Commune,Commune simple,FRA.7.3.2.7.24_1,
FRA007003002007025,Rouvillers,,Commune,Commune simple,FRA.7.3.2.7.25_1,
FRA007003002007026,Saint-Just-en-Chaussée,,Commune,Chef-lieu canton,FRA.7.3.2.7.26_1,
FRA007003002007027,Saint-Remy-en-l'Eau,,Commune,Commune simple,FRA.7.3.2.7.27_1,
FRA007003002007028,Valescourt,,Commune,Commune simple,FRA.7.3.2.7.28_1,
FRA007003002007029,Wavignies,,Commune,Commune simple,FRA.7.3.2.7.29_1,
FRA007003003001001,Attichy,,Commune,Chef-lieu canton,FRA.7.3.3.1.1_1,
FRA007003003001002,Autrêches,,Commune,Commune simple,FRA.7.3.3.1.2_1,
FRA007003003001003,Berneuil-sur-Aisne,,Commune,Commune simple,FRA.7.3.3.1.3_1,
FRA007003003001004,Bitry,,Commune,Commune simple,FRA.7.3.3.1.4_1,
FRA007003003001005,Chelles,,Commune,Commune simple,FRA.7.3.3.1.5_1,
FRA007003003001006,Couloisy,,Commune,Commune simple,FRA.7.3.3.1.6_1,
FRA007003003001007,Courtieux,,Commune,Commune simple,FRA.7.3.3.1.7_1,
FRA007003003001008,Croutoy,,Commune,Commune simple,FRA.7.3.3.1.8_1,
FRA007003003001009,Cuise-la-Motte,,Commune,Commune simple,FRA.7.3.3.1.9_1,
FRA007003003001010,Hautefontaine,,Commune,Commune simple,FRA.7.3.3.1.10_1,
FRA007003003001011,Jaulzy,,Commune,Commune simple,FRA.7.3.3.1.11_1,
FRA007003003001012,Moulin-sous-Touvent,,Commune,Commune simple,FRA.7.3.3.1.12_1,
FRA007003003001013,Nampcel,,Commune,Commune simple,FRA.7.3.3.1.13_1,
FRA007003003001014,Pierrefonds,,Commune,Commune simple,FRA.7.3.3.1.14_1,
FRA007003003001015,Rethondes,,Commune,Commune simple,FRA.7.3.3.1.15_1,
FRA007003003001016,Saint-Crépin-aux-Bois,,Commune,Commune simple,FRA.7.3.3.1.16_1,
FRA007003003001017,Saint-Étienne-Roilaye,,Commune,Commune simple,FRA.7.3.3.1.17_1,
FRA007003003001018,Saint-Pierre-lès-Bitry,,Commune,Commune simple,FRA.7.3.3.1.18_1,
FRA007003003001019,Tracy-le-Mont,,Commune,Commune simple,FRA.7.3.3.1.19_1,
FRA007003003001020,Trosly-Breuil,,Commune,Commune simple,FRA.7.3.3.1.20_1,
FRA007003003002001,Bienville,,Commune,Commune simple,FRA.7.3.3.2.1_1,
FRA007003003002002,Choisy-au-Bac,,Commune,Commune simple,FRA.7.3.3.2.2_1,
FRA007003003002003,Clairoix,,Commune,Commune simple,FRA.7.3.3.2.3_1,
FRA007003003002004,Janville,,Commune,Commune simple,FRA.7.3.3.2.4_1,
FRA007003003002005,Margny-lès-Compiègne,,Commune,Commune simple,FRA.7.3.3.2.5_1,
FRA007003003003001,Lacroix-Saint-Ouen,,Commune,Commune simple,FRA.7.3.3.3.1_1,
FRA007003003003002,Saint-Jean-aux-Bois,,Commune,Commune simple,FRA.7.3.3.3.2_1,
FRA007003003003003,Saint-Sauveur,,Commune,Commune simple,FRA.7.3.3.3.3_1,
FRA007003003003004,Vieux-Moulin,,Commune,Commune simple,FRA.7.3.3.3.4_1,
FRA007003003004001,Armancourt,,Commune,Commune simple,FRA.7.3.3.4.1_1,
FRA007003003004002,Jaux,,Commune,Commune simple,FRA.7.3.3.4.2_1,
FRA007003003004003,Jonquières,,Commune,Commune simple,FRA.7.3.3.4.3_1,
FRA007003003004004,Le Meux,,Commune,Commune simple,FRA.7.3.3.4.4_1,
FRA007003003004005,Venette,,Commune,Commune simple,FRA.7.3.3.4.5_1,
FRA007003003005001,Compiègne,,Commune,Sous-préfecture,FRA.7.3.3.5.1_1,
FRA007003003006001,Arsy,,Commune,Commune simple,FRA.7.3.3.6.1_1,
FRA007003003006002,Canly,,Commune,Commune simple,FRA.7.3.3.6.2_1,
FRA007003003006003,Chevrières,,Commune,Commune simple,FRA.7.3.3.6.3_1,
FRA007003003006004,Estrées-Saint-Denis,,Commune,Chef-lieu canton,FRA.7.3.3.6.4_1,
FRA007003003006005,Francières,,Commune,Commune simple,FRA.7.3.3.6.5_1,
FRA007003003006006,Grandfresnoy,,Commune,Commune simple,FRA.7.3.3.6.6_1,
FRA007003003006007,Hémévillers,,Commune,Commune simple,FRA.7.3.3.6.7_1,
FRA007003003006008,Houdancourt,,Commune,Commune simple,FRA.7.3.3.6.8_1,
FRA007003003006009,Lachelle,,Commune,Commune simple,FRA.7.3.3.6.9_1,
FRA007003003006010,Le Fayel,,Commune,Commune simple,FRA.7.3.3.6.10_1,
FRA007003003006011,Longueil-Sainte-Marie,,Commune,Commune simple,FRA.7.3.3.6.11_1,
FRA007003003006012,Montmartin,,Commune,Commune simple,FRA.7.3.3.6.12_1,
FRA007003003006013,Moyvillers,,Commune,Commune simple,FRA.7.3.3.6.13_1,
FRA007003003006014,Remy,,Commune,Commune simple,FRA.7.3.3.6.14_1,
FRA007003003006015,Rivecourt,,Commune,Commune simple,FRA.7.3.3.6.15_1,
FRA007003003007001,Beaugies-sous-Bois,,Commune,Commune simple,FRA.7.3.3.7.1_1,
FRA007003003007002,Berlancourt,,Commune,Commune simple,FRA.7.3.3.7.2_1,
FRA007003003007003,Bussy,,Commune,Commune simple,FRA.7.3.3.7.3_1,
FRA007003003007004,Campagne,,Commune,Commune simple,FRA.7.3.3.7.4_1,
FRA007003003007005,Catigny,,Commune,Commune simple,FRA.7.3.3.7.5_1,
FRA007003003007006,Crisolles,,Commune,Commune simple,FRA.7.3.3.7.6_1,
FRA007003003007007,Flavy-le-Meldeux,,Commune,Commune simple,FRA.7.3.3.7.7_1,
FRA007003003007008,Fréniches,,Commune,Commune simple,FRA.7.3.3.7.8_1,
FRA007003003007009,Frétoy-le-Château,,Commune,Commune simple,FRA.7.3.3.7.9_1,
FRA007003003007010,Golancourt,,Commune,Commune simple,FRA.7.3.3.7.10_1,
FRA007003003007011,Guiscard,,Commune,Chef-lieu canton,FRA.7.3.3.7.11_1,
FRA007003003007012,Le Plessis-Patte-d'Oie,,Commune,Commune simple,FRA.7.3.3.7.12_1,
FRA007003003007013,Libermont,,Commune,Commune simple,FRA.7.3.3.7.13_1,
FRA007003003007014,Maucourt,,Commune,Commune simple,FRA.7.3.3.7.14_1,
FRA007003003007015,Muirancourt,,Commune,Commune simple,FRA.7.3.3.7.15_1,
FRA007003003007016,Ognolles,,Commune,Commune simple,FRA.7.3.3.7.16_1,
FRA007003003007017,Quesmy,,Commune,Commune simple,FRA.7.3.3.7.17_1,
FRA007003003007018,Sermaize,,Commune,Commune simple,FRA.7.3.3.7.18_1,
FRA007003003007019,Solente,,Commune,Commune simple,FRA.7.3.3.7.19_1,
